id,name,license_id,address_number,address_street_name,ssn,id_license,age,height,eye_color,hair_color,gender,plate_number,car_make,car_model,annual_income,transcript,fitness_membership_status,fitness_join_date,has_license,has_income,has_interview,is_fitness_member,age_group,income_group
96084,Alissa Montoto,979111.0,421,East Las Palmas Way,328042020,979111.0,59.0,74.0,amber,brown,female,N0O8HP,Hyundai,Sonata,,"
",,,1,0,1,0,50-60,Низкий
96094,Joanie Mulanax,479221.0,37,Purdun Way,343435738,479221.0,69.0,56.0,green,grey,female,TR3I5H,Chrysler,Crossfire,81900.0,"The Queen’s argument was, that if something wasn’t done about it in less
",,,1,1,1,0,60+,Высокий
96125,Gayle Quezada,154072.0,871,Glengarnock Way,824365186,154072.0,47.0,68.0,brown,black,male,B65F86,Ford,Expedition EL,27500.0,,,,1,1,0,0,40-50,Ниже среднего
96149,Kasie Wei,594043.0,807,Gildersome Back Rd,666001437,594043.0,33.0,65.0,green,white,female,2742XR,Mercury,Mystique,47900.0,,,,1,1,0,0,30-40,Выше среднего
96159,Blythe Glimpse,262814.0,1317,Bayhall St,497445262,262814.0,51.0,65.0,blue,blonde,female,6D5X25,Honda,Pilot,65800.0,"but at any rate it would not open any of them. However, on the second
",,,1,1,1,0,50-60,Высокий
96173,Jesenia Allstott,275018.0,3085,Pendexter Dr,876828981,275018.0,26.0,64.0,green,blonde,female,5XL4O7,BMW,1 Series,87400.0,"   ‘The Queen of Hearts, she made some tarts,
",,,1,1,1,0,20-30,Высокий
96178,Galina Khuu,450248.0,2183,Northwestern Dr,398518185,450248.0,78.0,65.0,green,green,female,C4A46I,BMW,X6,46100.0,,,,1,1,0,0,60+,Выше среднего
96185,Lindsey Hannah,795259.0,3477,Sunken Meadow St,819062037,795259.0,62.0,66.0,brown,white,male,2DQ021,Mercedes-Benz,S-Class,66200.0,,,,1,1,0,0,60+,Высокий
96200,Kevin Bourgoyne,866320.0,1190,Wakes Rd,854766828,866320.0,57.0,79.0,brown,black,female,47D3XP,Chevrolet,Suburban 1500,23900.0,"the Conqueror, whose cause was favoured by the pope, was soon submitted
",,,1,1,1,0,50-60,Ниже среднего
96206,Alexander Vondrak,497948.0,3836,Daleview Rd,861925443,497948.0,75.0,65.0,green,green,male,W3G8W4,Chrysler,300M,,,,,1,0,0,0,60+,Низкий
96214,Tequila Olivid,169469.0,3417,GreenHedges Way,818395287,169469.0,19.0,82.0,amber,grey,female,21JIME,Dodge,Caravan,26400.0,"‘Sure, it does, yer honour: but it’s an arm for all that.’
",,,1,1,1,0,<20,Ниже среднего
96229,Olive Putman,760505.0,3099,Delcina Dr,135760897,760505.0,67.0,72.0,amber,grey,female,CF8H0L,Toyota,Highlander Hybrid,27500.0,,,,1,1,0,0,60+,Ниже среднего
96235,Rosetta Philibert,405574.0,1936,Nord Way,314243690,405574.0,39.0,79.0,blue,red,female,JHK7QY,Toyota,Corolla,83200.0,"know, with oh, such long curly brown hair! And it’ll fetch things when
",,,1,1,1,0,30-40,Высокий
96247,Emmanuel Dusenberry,802778.0,3746,Dura St,719296070,802778.0,78.0,68.0,blue,blonde,male,P14Q12,Mitsubishi,Lancer,84600.0,"if I like being that person, I’ll come up: if not, I’ll stay down here
",,,1,1,1,0,60+,Высокий
96249,Mervin Shapiro,199210.0,1186,Headingley Rd,666323101,199210.0,84.0,81.0,brown,blue,male,C1043C,Pontiac,Sunfire,77500.0,,,,1,1,0,0,60+,Высокий
96252,Virgilio Bertie,518704.0,304,Soltes St,588907918,518704.0,31.0,73.0,brown,white,male,Q8JO5Y,Dodge,Ram 3500,32900.0,"As she said these words her foot slipped, and in another moment, splash!
",,,1,1,1,0,30-40,Ниже среднего
96264,Herschel Salvatierra,837022.0,121,Quail Valley Rd,174911876,837022.0,34.0,63.0,blue,red,male,0L6ZB8,Chevrolet,Suburban 2500,,"little creature, and held out its arms and legs in all directions, ‘just
",,,1,0,1,0,30-40,Низкий
96266,Keneth Skillman,181274.0,1579,Marina Court Way,931099776,181274.0,32.0,78.0,brown,grey,male,ZX2075,Honda,CR-V,27200.0,"
",,,1,1,1,0,30-40,Ниже среднего
96271,Lucas Stockbridge,349214.0,131,Wildbriar Ave,492311003,349214.0,55.0,72.0,amber,red,male,FO85H0,Chevrolet,Impala,,,,,1,0,0,0,50-60,Низкий
96286,Monique Schmiel,884223.0,2536,Shawclough Blvd,989017918,884223.0,39.0,79.0,black,brown,female,8KY88S,Morgan,Aero 8,,"a mouse--to a mouse--a mouse--O mouse!’) The Mouse looked at her rather
",,,1,0,1,0,30-40,Низкий
96307,Tobi Arkin,498997.0,3946,Normandy Common Circle,873954986,498997.0,33.0,57.0,blue,red,female,L382W0,Maserati,Quattroporte,,,,,1,0,0,0,30-40,Низкий
96333,Shantell Bloxham,304525.0,3356,Powells Cove Dr,287703748,304525.0,75.0,68.0,black,white,female,334C5H,Lotus,Exige,63700.0,"In another moment down went Alice after it, never once considering how
",,,1,1,1,0,60+,Выше среднего
96343,Gianna Hust,384788.0,2140,Fredith Way,406341548,384788.0,78.0,56.0,amber,black,female,LPFO6X,Chrysler,Pacifica,,,,,1,0,0,0,60+,Низкий
96352,Carlton Sewer,758190.0,1655,East Blaine Blvd,781585914,758190.0,52.0,57.0,black,grey,male,015344,Ford,Taurus,,"    I beat him when he sneezes;
",,,1,0,1,0,50-60,Низкий
96357,Suzanna Totherow,404590.0,589,Marrick St,902970437,404590.0,54.0,62.0,green,blonde,female,881157,GMC,Sierra 3500,,"of tears, ‘I do wish they WOULD put their heads down! I am so VERY tired
",,,1,0,1,0,50-60,Низкий
96374,Buena Covar,187240.0,117,Barkly Ave,368945912,187240.0,33.0,73.0,black,red,female,K863XY,Buick,Enclave,58300.0,"window!’
",,,1,1,1,0,30-40,Выше среднего
96376,Elease Lasecki,422054.0,2721,Graceland St,453699828,422054.0,54.0,60.0,brown,red,female,RUB321,Chevrolet,Tahoe,,"number of executions the Queen had ordered.
",,,1,0,1,0,50-60,Низкий
96382,Bernice Kuwahara,556765.0,2223,Widmer Circle,898347254,556765.0,38.0,56.0,black,red,female,4303NN,Cadillac,Eldorado,,,,,1,0,0,0,30-40,Низкий
96402,Audra Genrich,253855.0,2336,Verney Circle,445187704,253855.0,87.0,66.0,brown,brown,female,DL5F30,Suzuki,XL7,43000.0,,,,1,1,0,0,60+,Выше среднего
96407,Ema Gula,727828.0,491,Ardsmoor Way,511811985,727828.0,19.0,71.0,black,white,female,MF1215,Chevrolet,Lumina,62100.0,"
",,,1,1,1,0,<20,Выше среднего
96408,Ellan Bynes,482419.0,360,Reedham Ave,919726052,482419.0,52.0,75.0,brown,blue,female,61VA7J,Saab,9-7X,87200.0,,,,1,1,0,0,50-60,Высокий
96417,Ammie Helsley,494966.0,1812,Ingolsby Way,832390805,494966.0,61.0,76.0,green,brown,female,3GSBIM,Volvo,XC60,83300.0,"   An obstacle that came between
",,,1,1,1,0,60+,Высокий
96449,Alvera Grdina,670086.0,287,Amour Rd,322602356,670086.0,77.0,52.0,brown,brown,female,7V46V7,Isuzu,Rodeo,85900.0,,,,1,1,0,0,60+,Высокий
96471,Ethan Opunui,910863.0,1246,S Crescent Blvd,360053678,910863.0,49.0,75.0,blue,brown,male,6DTAMK,Toyota,T100,,,,,1,0,0,0,40-50,Низкий
96484,Kerstin Statham,888331.0,3915,West Grover Circle,126986130,888331.0,77.0,53.0,green,blonde,female,N4POPT,Infiniti,FX,58100.0,,,,1,1,0,0,60+,Выше среднего
96487,Arnita Bieker,681074.0,1231,E Kenny Ave,988317728,681074.0,31.0,67.0,blue,blonde,female,L7MLR0,Chrysler,Town & Country,11900.0,,,,1,1,0,0,30-40,Ниже среднего
96491,Kylie Leadman,961458.0,3862,Corky Circle,663249493,961458.0,84.0,63.0,blue,black,female,6E7141,Suzuki,Forenza,,,,,1,0,0,0,60+,Низкий
96515,Darcie Culliton,489335.0,1268,Penny St,303177344,489335.0,38.0,62.0,amber,brown,female,G47NUK,Land Rover,Discovery,81300.0,,,,1,1,0,0,30-40,Высокий
96520,Phillis Biebel,880597.0,3443,Kelvington Blvd,513738984,880597.0,72.0,50.0,black,red,female,028IFW,Hyundai,Elantra,,"         YOU.--Come,
",,,1,0,1,0,60+,Низкий
96540,Frankie Miotke,982935.0,2327,Kerbey Dr,312782114,982935.0,33.0,80.0,black,blonde,female,KSPGXC,Volvo,XC70,62300.0,"she thought, and looked into its eyes again, to see if there were any
",,,1,1,1,0,30-40,Выше среднего
96548,Clement Meckes,486132.0,2276,Owl Circle,205550216,486132.0,87.0,81.0,brown,grey,male,YO2E6C,Lotus,Elise,44100.0,,,,1,1,0,0,60+,Выше среднего
96550,Pa Hundertmark,660770.0,1416,Boolarong Dr,399261367,660770.0,48.0,70.0,brown,brown,female,A18E0Z,Mazda,Millenia,,,,,1,0,0,0,40-50,Низкий
96565,Leigha Luman,794483.0,3077,Wheathelds St,694193970,794483.0,42.0,75.0,green,blue,female,3BKG6E,Dodge,Ram 3500,81800.0,"
",,,1,1,1,0,40-50,Высокий
96567,Riley Suihkonen,418438.0,2759,El Zuparko Way,857990258,418438.0,66.0,56.0,green,red,male,B485QN,GMC,Savana 3500,,,,,1,0,0,0,60+,Низкий
96578,Katelynn Schroot,765610.0,1408,Timpson Ave,248280998,765610.0,19.0,72.0,green,brown,female,WA7B6K,Mazda,Tribute,23400.0,"to Alice for protection.
",,,1,1,1,0,<20,Ниже среднего
96579,Leonie Counce,496461.0,2080,Tiny Way,253085980,496461.0,54.0,75.0,brown,white,female,MHOT5N,Subaru,Tribeca,69100.0,,,,1,1,0,0,50-60,Высокий
96595,Coretta Cubie,303645.0,3631,Northwestern Dr,378403829,303645.0,35.0,80.0,black,blonde,female,2Y40MP,Lexus,GS,71700.0,"head in the lap of her sister, who was gently brushing away some dead
",,,1,1,1,0,30-40,Высокий
96606,Ocie Nevison,429883.0,486,David Dr,948963821,429883.0,60.0,74.0,blue,grey,female,Z54840,Volkswagen,Touareg,28500.0,,,,1,1,0,0,50-60,Ниже среднего
96609,Sindy Hedon,590793.0,1891,E Prince Rd,163751490,590793.0,64.0,58.0,blue,red,female,ESA8NC,Chevrolet,Silverado 3500,77200.0,"which the wretched Hatter trembled so, that he shook both his shoes off.
",,,1,1,1,0,60+,Высокий
96625,Jay Onks,668622.0,1919,Donnas Circle,299049652,668622.0,18.0,75.0,blue,blonde,male,7F44K2,Mercedes-Benz,S-Class,88800.0,"‘I’ve tried the roots of trees, and I’ve tried banks, and I’ve tried
",,,1,1,1,0,<20,Высокий
96637,Augustine Tovar,683411.0,1767,Whitegate Dr,160927501,683411.0,21.0,51.0,black,grey,male,24PC4I,Mercedes-Benz,SLS-Class,41100.0,"‘Oh, there’s no use in talking to him,’ said Alice desperately: ‘he’s
",,,1,1,1,0,20-30,Выше среднего
96649,Israel Aceto,466906.0,1055,Monatiquot St,969004079,466906.0,69.0,58.0,amber,black,male,522YVV,Chevrolet,Colorado,18400.0,,,,1,1,0,0,60+,Ниже среднего
96664,Jamey Sidhu,529899.0,124,High Grove Ave,127700519,529899.0,67.0,69.0,amber,green,male,K87X25,Ford,Taurus,30900.0,,,,1,1,0,0,60+,Ниже среднего
96685,Teodoro Burchill,426059.0,1833,Bergin Way,886417082,426059.0,27.0,50.0,black,red,male,L5HFH4,Cadillac,Escalade ESV,62400.0,,,,1,1,0,0,20-30,Выше среднего
96692,Lyndon Guerriero,753402.0,1063,Anne Tucker Rd,329283520,753402.0,46.0,74.0,green,red,male,G8DLTI,Toyota,Matrix,46500.0,"had kept a piece of it in her pocket) till she was about a foot high:
",,,1,1,1,0,40-50,Выше среднего
96710,Evelyne Volner,698646.0,3086,Honey Hill Dr,626598169,698646.0,72.0,58.0,green,black,female,GGWCZQ,Mitsubishi,Pajero,74200.0,"anxiously round to see if he would deny it too: but the Dormouse denied
",,,1,1,1,0,60+,Высокий
96717,Michael Eichert,829107.0,3667,Roy Patrick Dr,795523229,829107.0,33.0,66.0,black,red,male,4E60I7,Bentley,Continental,,"It was so long since she had been anything near the right size, that it
",,,1,0,1,0,30-40,Низкий
96737,Lenna Policar,368825.0,711,Darewood Dr,280845204,368825.0,40.0,63.0,green,blonde,female,38571P,GMC,Savana 3500,76500.0,"well without--Maybe it’s always pepper that makes people hot-tempered,’
",,,1,1,1,0,30-40,Высокий
96740,June Mclucas,737494.0,2730,Old Whitley Wood Ave,387797839,737494.0,63.0,69.0,amber,grey,female,3H7534,Dodge,Challenger,80900.0,"
",,,1,1,1,0,60+,Высокий
96742,Christian Hogue,731724.0,3000,Lakeside View Circle,845545138,731724.0,77.0,55.0,brown,green,male,84362N,Chevrolet,Equinox,38800.0,,silver,20171014.0,1,1,0,1,60+,Выше среднего
96752,Hoyt Kachermeyer,249034.0,2753,West Ashland Way,416129174,249034.0,27.0,60.0,brown,white,male,SWQIGU,Kia,Carens,86400.0,"‘Not at first, perhaps,’ said the Hatter: ‘but you could keep it to
",,,1,1,1,0,20-30,Высокий
96756,Duane Meister,908620.0,365,N Osage Ave,763811795,908620.0,74.0,50.0,green,grey,male,D62X24,Lincoln,MKS,,,,,1,0,0,0,60+,Низкий
96758,Belva Kirchman,305112.0,3969,Abington Woods Way,376824383,305112.0,55.0,77.0,black,black,female,2Z832V,Kia,Soul,63900.0,"‘It’s a pun!’ the King added in an offended tone, and everybody laughed,
",,,1,1,1,0,50-60,Выше среднего
96764,Hayden Bradick,676136.0,2654,Deer Park Fire Rd,914294293,676136.0,64.0,72.0,amber,green,male,2IC311,Buick,LaCrosse,,,,,1,0,0,0,60+,Низкий
96775,Senaida Goodness,641473.0,3435,Stifford Circle,749686893,641473.0,82.0,64.0,brown,grey,female,260Y3Q,Ford,Taurus,18300.0,"one way up as the other.’
",,,1,1,1,0,60+,Ниже среднего
96780,Roni Wampole,373626.0,764,Sipes Rd,607020163,373626.0,76.0,76.0,blue,white,female,RW6310,Hyundai,Sonata,29400.0,,,,1,1,0,0,60+,Ниже среднего
96786,Ricardo Monholland,389437.0,1739,Rainview Rd,337670794,389437.0,31.0,72.0,amber,red,male,6SO8RR,Mazda,B-Series Plus,48400.0,,,,1,1,0,0,30-40,Выше среднего
96790,Tessa Seiberling,964479.0,1539,The Service Rd,381717369,964479.0,29.0,71.0,black,red,female,M2LS1L,Honda,Prelude,16100.0,,,,1,1,0,0,20-30,Ниже среднего
96804,Mathew Sortland,211515.0,2735,Flonun Way,751022350,211515.0,67.0,57.0,amber,grey,male,XL0NMF,Aston Martin,Vantage,85300.0,,,,1,1,0,0,60+,Высокий
96830,Niesha Southwell,208872.0,1448,Anfred Ave,492760501,208872.0,28.0,71.0,brown,green,female,7DRU55,Ford,Mustang,89900.0,,,,1,1,0,0,20-30,Высокий
96834,Wesley Baremore,611287.0,2011,Gibbons Ranch Ave,110337379,611287.0,46.0,57.0,black,red,male,7O68F6,Toyota,Tundra,84300.0,"
",,,1,1,1,0,40-50,Высокий
96838,Mammie Jowell,273437.0,1391,Ebro Way,458185728,273437.0,50.0,58.0,brown,black,female,1RNO74,Mitsubishi,Pajero,35700.0,,,,1,1,0,0,40-50,Ниже среднего
96843,Harland Patience,813883.0,983,Billy Lows Blvd,244423805,813883.0,48.0,50.0,brown,brown,male,56HP3G,Acura,RSX,35900.0,,,,1,1,0,0,40-50,Ниже среднего
96852,Brady Prevett,604525.0,3631,Opus St,973393961,604525.0,86.0,75.0,black,blue,male,M82KEH,Chevrolet,Tahoe,23300.0,,,,1,1,0,0,60+,Ниже среднего
96853,Dallas Castiglione,454612.0,207,S Jessica Rd,842275064,454612.0,32.0,72.0,blue,red,male,BQ1BD8,GMC,Sierra 1500,,,,,1,0,0,0,30-40,Низкий
96854,Garnet Loynes,427890.0,2272,Forbes St,597658043,427890.0,39.0,64.0,amber,brown,female,1EQ8VE,Jaguar,X-Type,71600.0,,,,1,1,0,0,30-40,Высокий
96855,Winnifred Fujimoto,726845.0,3408,Lincoln Hill Camp Oak Blvd,459267126,726845.0,75.0,68.0,amber,blue,female,C523LL,Subaru,Impreza,48300.0,,,,1,1,0,0,60+,Выше среднего
96871,Williams Phillips,200734.0,562,Syme St,482945642,200734.0,84.0,54.0,blue,blonde,male,I01KZ7,GMC,Sonoma,65300.0,"the pool, and the great hall, with the glass table and the little door,
",,,1,1,1,0,60+,Высокий
96882,Reiko Hadwin,758080.0,2186,Paul Minnie Ave,109157931,758080.0,65.0,65.0,green,grey,female,741ZA8,Lamborghini,Murciélago,51500.0,"which the wretched Hatter trembled so, that he shook both his shoes off.
",,,1,1,1,0,60+,Выше среднего
96886,Mariann Grimwood,193933.0,93,Mendelssohn St,660789339,193933.0,56.0,67.0,amber,black,female,6DIVVD,Nissan,Versa,89100.0,"‘Come on, then!’ roared the Queen, and Alice joined the procession,
",,,1,1,1,0,50-60,Высокий
96896,Eliseo Badruddin,728651.0,630,West Noble Ave,672174619,728651.0,43.0,59.0,black,blue,male,771332,Mercedes-Benz,S-Class,39900.0,"
",,,1,1,1,0,40-50,Выше среднего
96897,Chance Worley,557919.0,3892,Cockrill Ave,686187452,557919.0,47.0,51.0,black,white,male,2LV2MK,Nissan,Maxima,23500.0,"see whether it’s marked “poison” or not’; for she had read several nice
",,,1,1,1,0,40-50,Ниже среднего
96905,Lottie Krammer,472777.0,2000,Torino Blvd,939434827,472777.0,45.0,68.0,amber,green,female,074YH3,Chevrolet,Suburban,77200.0,"It was all very well to say ‘Drink me,’ but the wise little Alice was
",,,1,1,1,0,40-50,Высокий
96927,Pearly Merksamer,141509.0,1589,Asheridge St,630609764,141509.0,31.0,75.0,green,black,female,BX88EU,Ford,Econoline E350,61800.0,"meaning in it.’
",,,1,1,1,0,30-40,Выше среднего
96936,Tillie Wonderling,468187.0,3102,Bellambi St,413162312,468187.0,28.0,81.0,amber,green,female,P026A0,Volkswagen,Golf,16400.0,,,,1,1,0,0,20-30,Ниже среднего
96937,Dee Millings,300070.0,79,San Luis Rey Blvd,106649311,300070.0,62.0,50.0,amber,brown,male,0IJ5A1,Mazda,Mazda5,44400.0,"            cause,
",,,1,1,1,0,60+,Выше среднего
96947,Karolyn Carragher,571745.0,2989,Saint James Way,957672601,571745.0,58.0,78.0,green,brown,female,2VCIHX,GMC,Savana 3500,29300.0,,,,1,1,0,0,50-60,Ниже среднего
96951,Sharri Nilsson,968119.0,1361,Brian Blvd,657282603,968119.0,22.0,50.0,brown,blue,female,W441QI,Mazda,626,34400.0,"things are “much of a muchness”--did you ever see such a thing as a
",,,1,1,1,0,20-30,Ниже среднего
96956,Corey Terazes,694909.0,3822,Nelsine Blvd,121930822,694909.0,20.0,74.0,brown,brown,male,NRKR28,Lamborghini,Murciélago,79700.0,"
",,,1,1,1,0,<20,Высокий
96967,Cedric Hemmingway,973313.0,1537,Laver Ave,780621405,973313.0,20.0,63.0,brown,green,male,G0HBA8,Ford,E250,38200.0,,,,1,1,0,0,<20,Выше среднего
96977,Rozanne Pottenger,764308.0,317,Broxton Circle,561174756,764308.0,22.0,77.0,brown,white,female,F8B363,Lexus,ES,54600.0,"suppose I ought to eat or drink something or other; but the great
",,,1,1,1,0,20-30,Выше среднего
96979,Cassondra Krasinski,244247.0,337,Ruthven St,737093728,244247.0,58.0,79.0,black,white,female,606BH1,Lotus,Esprit,60700.0,"‘Can’t remember WHAT things?’ said the Caterpillar.
",,,1,1,1,0,50-60,Выше среднего
96985,Brenton Sobotka,967345.0,368,Melborne St,907688242,967345.0,89.0,56.0,green,blonde,male,B02222,Mitsubishi,Eclipse,88500.0,"nearly out of sight, he said in a deep voice, ‘What are tarts made of?’
",,,1,1,1,0,60+,Высокий
96986,Paul Ladeau,496704.0,953,Arlies Blvd,949781097,496704.0,79.0,58.0,black,brown,male,T1JSM5,Saturn,VUE,,,,,1,0,0,0,60+,Низкий
96987,Larraine Gamel,162167.0,3627,Sapling Dr,474993315,162167.0,21.0,54.0,amber,white,female,63P53X,Kia,Soul,10000.0,"mushroom, and her eyes immediately met those of a large caterpillar,
",silver,20170911.0,1,1,1,1,20-30,Низкий
96996,Armando Muzzarelli,824742.0,337,Crump Circle,318861246,824742.0,37.0,52.0,amber,grey,male,YI0O5U,Ford,Five Hundred,15200.0,"the best thing to get us dry would be a Caucus-race.’
",,,1,1,1,0,30-40,Ниже среднего
97001,Sung Schaetzle,597959.0,959,Greencroft  Hale Circle,259818053,597959.0,24.0,77.0,brown,red,male,006323,Lamborghini,Murciélago,21900.0,"  How the Owl and the Panther were sharing a pie--’
",,,1,1,1,0,20-30,Ниже среднего
97007,Eduardo Livigni,216625.0,2425,Lilly Rd,717347194,216625.0,74.0,59.0,blue,grey,male,3M527M,Ford,Expedition,24100.0,,,,1,1,0,0,60+,Ниже среднего
97027,Berry Keeling,270260.0,901,Old Colony Way,425909411,270260.0,36.0,61.0,green,grey,female,I48GT2,Chevrolet,Avalanche 1500,80700.0,"
",,,1,1,1,0,30-40,Высокий
97028,Deon Bresko,899260.0,2367,Berrillee Dr,267289545,899260.0,80.0,58.0,brown,blonde,male,6P8C12,Dodge,Caravan,15000.0,"up at the mouth with strings: into this they slipped the guinea-pig,
",,,1,1,1,0,60+,Ниже среднего
97032,Donald Gair,173568.0,999,Helen Way,654257544,173568.0,24.0,57.0,blue,green,male,VKCFUU,Spyker Cars,C8,33100.0,,,,1,1,0,0,20-30,Ниже среднего
97041,Bobbie Shehab,374562.0,2961,Basalt Rock Company Way,405525147,374562.0,33.0,60.0,black,green,female,6DXPF5,Dodge,Dakota,80500.0,"
",,,1,1,1,0,30-40,Высокий
97067,Willy Pugliares,375040.0,2206,Johansen St,689723081,375040.0,24.0,61.0,green,brown,male,2L6R06,Dodge,Viper,28400.0,,,,1,1,0,0,20-30,Ниже среднего
97070,Fletcher Hainley,784350.0,399,S Arbor St,810102012,784350.0,37.0,78.0,blue,grey,male,X43778,Volkswagen,New Beetle,77400.0,,,,1,1,0,0,30-40,Высокий
97073,Broderick Fash,398841.0,3554,Brock Rd,268442252,398841.0,75.0,82.0,blue,black,male,M6R215,Mercury,Grand Marquis,76900.0,,,,1,1,0,0,60+,Высокий
97093,Ray Burnap,209312.0,2828,Bowley Circle,799858035,209312.0,31.0,66.0,blue,brown,male,0R0VPH,GMC,Savana 2500,66400.0,,,,1,1,0,0,30-40,Высокий
97096,Miriam Blackie,167393.0,2370,Otsego Blvd,709994184,167393.0,46.0,75.0,black,grey,female,E5J05W,Rolls-Royce,Phantom,52400.0,"
",,,1,1,1,0,40-50,Выше среднего
97099,Philip Hayek,275242.0,1703,Idonia Blvd,827084041,275242.0,59.0,82.0,green,brown,male,Z063H5,Nissan,Quest,47800.0,"‘Everybody says “come on!” here,’ thought Alice, as she went slowly
",,,1,1,1,0,50-60,Выше среднего
97102,Luther Starwalt,578466.0,462,Buersil Blvd,854942032,578466.0,47.0,80.0,amber,grey,male,571ZKJ,Mitsubishi,Outlander,73400.0,,,,1,1,0,0,40-50,Высокий
